"","X","FID","density","basal","POINT_X","POINT_Y","Line","Type","distance"
"2046",2046,1022,50.0433980424,45.6432553215,562542.310964,4580871.22394,"East","Forest",4463.60146651313
"2047",2047,1023,22.8663212226,6.72019087011,559260.756245,4584831.53736,"East","Savanna",1874.21314690015
"2048",2048,1023,29.1720133828,14.4269171047,544690.586769,4564376.80574,"West","Savanna",-14882.4422222858
"2049",2049,1024,0.18756883138,0.0761290662945,539858.241939,4561150.05238,"West","Prairie",-20178.5951762698
"2050",2050,1024,116.451340985,84.0256339694,563338.621454,4582542.66298,"East","Forest",5279.98727305277
"2051",2051,1025,0.325885156629,0.185769501965,539863.055304,4559551.83802,"West","Prairie",-19998.2300510033
"2052",2052,1025,40.698311912,30.7682314364,560857.847997,4585677.40842,"East","Savanna",3490.53563589768
"2053",2053,1026,26.1608281056,8.28492953782,539869.482332,4557940.2471,"West","Savanna",-19943.2254277868
"2054",2054,1026,726.807588226,361.005365881,559351.740876,4578387.87454,"East","Forest",1310.88997077174
"2055",2055,1027,0,0,559253.523258,4585643.45881,"East","Prairie",1888.80082538801
"2056",2056,1027,42.7306588917,6.23576000078,538247.244527,4560345.54098,"West","Savanna",-21676.5134254523
"2057",2057,1028,51.6304162252,16.3509487814,543883.89332,4564377.42988,"West","Forest",-15682.6951397992
"2058",2058,1028,70.3631141943,13.1561474833,559282.866609,4582406.3352,"East","Forest",1221.94314157496
"2059",2059,1029,13.1073063619,1.81979022504,538244.560436,4561948.94742,"West","Savanna",-21644.9193726113
"2060",2060,1029,1338.94036087,361.005365881,562567.506755,4579264.77133,"East","Forest",4539.80671811017
"2061",2061,1030,145.712488009,46.3675054925,559329.221624,4579190.65783,"East","Forest",1302.24477717061
"2062",2062,1030,310.085496294,204.259432171,536618.680495,4564358.93973,"West","Forest",-21835.0645850728
"2063",2063,1031,0,0,540672.113608,4557937.56594,"West","Prairie",-19140.6665111749
"2064",2064,1031,416.121602569,12.8619676224,559255.271663,4586473.00842,"East","Forest",2011.5062440936
"2065",2065,1032,0,0,561739.094753,4580854.22922,"East","Prairie",3662.38887821949
"2066",2066,1032,20.185619436,10.2282043384,538242.580323,4562753.61561,"West","Savanna",-21499.8718293845
"2067",2067,1033,0,0,564914.569255,4585794.98311,"East","Prairie",7542.20788721236
"2068",2068,1033,20.8581839332,6.60562362459,540668.502447,4559555.59899,"West","Savanna",-19195.1412968279
"2069",2069,1034,0,0,566578.480071,4580904.61896,"East","Prairie",8492.5422896821
"2070",2070,1034,68.6446881938,25.0435993738,536618.21791,4565162.85521,"West","Forest",-21187.9719007575
"2071",2071,1035,0,0,570534.256141,4584868.41711,"East","Prairie",12707.3961226212
"2072",2072,1035,1.71514677811,1.06375110507,543072.46453,4565186.97545,"West","Savanna",-16414.0537234211
"2073",2073,1036,0,0,565703.01886,4586576.04003,"East","Prairie",8399.62965281337
"2074",2074,1036,1.56494505577,0.367937784958,536630.388679,4560352.11374,"West","Savanna",-23286.209800732
"2075",2075,1037,0.515451268615,0.254914620607,539840.731033,4566794.3861,"West","Savanna",-18015.7047007294
"2076",2076,1037,102.680960734,59.9376508012,570636.890542,4580051.62408,"East","Forest",12586.7950854382
"2077",2077,1038,63.4007492677,41.7633239846,542268.772126,4564383.78403,"West","Forest",-17286.1566622168
"2078",2078,1038,83.1672775869,27.6448119096,567416.725689,4579279.20271,"East","Forest",9388.74078914093
"2079",2079,1039,279.452276262,31.2937234136,538250.367216,4557942.54047,"West","Forest",-21562.2408611663
"2080",2080,1039,480.624386226,70.1383596876,565755.009339,4581722.4828,"East","Forest",7670.47776979928
"2081",2081,1040,67.3724552502,32.9091543899,544688.992934,4565993.52046,"West","Forest",-14678.5992063392
"2082",2082,1040,195.357197691,53.8499905221,568966.132195,4583297.65852,"East","Forest",10940.3691381604
"2083",2083,1041,1.06192244076,0.968551277321,541457.938112,4565193.14087,"West","Savanna",-18003.5777612336
"2084",2084,1041,137.511091825,18.7433547467,571477.978347,4577645.88426,"East","Forest",12857.5931080629
"2085",2085,1042,2.51819960201,0.576747738633,543091.154774,4557937.10574,"West","Savanna",-16721.7920334433
"2086",2086,1042,118.576736627,32.7456270162,570670.442516,4577643.91994,"East","Forest",12121.2911438698
"2087",2087,1043,0.791577402244,0.250686368751,543073.751055,4561148.63552,"West","Savanna",-16979.1119328996
"2088",2088,1043,597.994329773,70.2979022501,571449.826681,4579255.03617,"East","Forest",13421.9038135904
"2089",2089,1044,115.540209353,38.4055778695,565814.785939,4578488.87727,"East","Forest",7770.47015863045
"2090",2090,1044,137.528323202,40.4182453734,544696.531449,4560346.35481,"West","Forest",-15274.7445811914
"2091",2091,1045,15.5285116696,3.65094363304,542277.414048,4559549.78365,"West","Savanna",-17590.5185227514
"2092",2092,1045,161.486032257,92.0544528538,573005.644453,4582473.3473,"East","Forest",14940.0961786174
"2093",2093,1046,1.56288818575,0.494954457945,539839.062767,4565973.25652,"West","Savanna",-18666.5948761028
"2094",2094,1046,1602.11298374,241.424497417,569037.673832,4578461.64186,"East","Forest",10971.8144756101
"2095",2095,1047,84.2214976585,19.8015075227,567396.71941,4580892.034,"East","Forest",9310.48698490106
"2096",2096,1047,144.294334908,30.7814228683,534987.385598,4557937.67268,"West","Forest",-24825.1387849501
"2097",2097,1048,10.5044794531,1.96407567377,541474.350442,4558747.0685,"West","Savanna",-18347.2317229156
"2098",2098,1048,28.3165375322,5.88276255337,565021.622054,4577680.11656,"East","Savanna",6901.51973859698
"2099",2099,1049,86.1674015985,45.5827801855,539855.07667,4561952.5698,"West","Forest",-20068.9752385167
"2100",2100,1049,231.194464037,162.13278225,572153.843617,4584869.86305,"East","Forest",14301.0369489522
"2101",2101,1050,88.6281828565,37.3639245094,570624.266839,4580849.98293,"East","Forest",12537.0894987242
"2102",2102,1050,114.308610803,21.372859339,541454.05355,4566806.22614,"West","Forest",-17010.5310730492
"2103",2103,1051,2.27475986175,0.945163024781,538238.64021,4565163.16312,"West","Savanna",-20253.6637786033
"2104",2104,1051,62.2913172732,7.70148822822,564935.986524,4584124.86025,"East","Forest",7077.69673588671
"2105",2105,1052,0,0,573877.313451,4578455.1533,"East","Prairie",15377.0027689402
"2106",2106,1052,19.2369454438,2.02748085933,536627.441238,4561153.64517,"West","Savanna",-23378.7610960303
"2107",2107,1053,84.1983485992,8.23413906183,541474.745445,4557934.87727,"West","Forest",-18338.1138450679
"2108",2108,1053,612.251680221,349.01156864,566639.45053,4577675.01501,"East","Forest",8452.92707584461
"2109",2109,1054,185.91170056,9.42028491257,543896.71013,4557938.23614,"West","Forest",-15916.2867897164
"2110",2110,1054,701.495358262,73.9342124733,573087.784276,4577650.66887,"East","Forest",14330.1876750554
"2111",2111,1055,4.51433927918,1.21234822225,536633.252134,4557936.18081,"West","Savanna",-23179.3464404175
"2112",2112,1055,269.088128171,150.665608624,567350.93759,4584144.32883,"East","Forest",9445.08358098442
"2113",2113,1056,0,0,569038.924353,4577656.47003,"East","Prairie",10640.5118664817
"2114",2114,1056,160.397769765,9.18404670145,539047.295154,4562754.35392,"West","Forest",-20706.4276165502
"2115",2115,1057,12.6276585053,10.6791449145,541471.5109,4561964.44982,"West","Savanna",-18490.4789196585
"2116",2116,1057,124.55288851,15.3992987569,567367.335867,4583326.55749,"East","Forest",9349.80343608939
"2117",2117,1058,10.6715147466,7.02953723604,544689.787848,4565185.21664,"West","Savanna",-14800.9319105665
"2118",2118,1058,734.422454773,107.175556987,572285.519913,4577647.84094,"East","Forest",13593.9253941246
"2119",2119,1059,21.9534539213,8.05376100881,536623.147521,4561954.00528,"West","Savanna",-23234.6897315907
"2120",2120,1059,35.2289081079,29.703650028,565834.799042,4577680.66784,"East","Savanna",7682.18507956933
"2121",2121,1060,0,0,540648.365737,4564379.04518,"West","Prairie",-18897.9849477704
"2122",2122,1060,65.7601354139,55.4463976613,572954.581769,4585690.88952,"East","Forest",15243.8670246937
"2123",2123,1061,3.65893163646,0.313327356344,539055.54917,4559549.37648,"West","Savanna",-20803.6438941504
"2124",2124,1061,86.2032179816,6.33357321467,573768.230537,4585703.62915,"East","Forest",16042.4676505792
"2125",2125,1062,0,0,535811.856413,4559554.14675,"West","Prairie",-24041.2044713533
"2126",2126,1062,49.9178745433,14.6703810156,571422.917032,4580845.11309,"East","Forest",13335.4027488154
"2127",2127,1063,2.99480874721,0.704116283674,543878.362392,4565994.66263,"West","Savanna",-15455.6293038678
"2128",2128,1063,128.68201222,49.881165583,568185.25437,4582500.65023,"East","Forest",10122.2934588616
"2129",2129,1064,0,0,538247.943918,4559546.90276,"West","Prairie",-21609.3123057747
"2130",2130,1064,184.681172801,47.9126177316,570579.786217,4583260.2641,"East","Forest",12547.3126547706
"2131",2131,1065,0.282050924174,0.0297268010552,536633.435347,4559550.57989,"West","Prairie",-23220.8737861619
"2132",2132,1065,130.705526532,81.0648686521,572267.832267,4578452.32908,"East","Forest",13909.9467952439
"2133",2133,1066,0.347517379878,0.183837600343,539860.646591,4560350.99869,"West","Prairie",-20072.7226175
"2134",2134,1066,57.472113284,7.04741501301,567444.108401,4577669.3576,"East","Forest",9193.29974089182
"2135",2135,1067,44.5079218968,6.49511910841,536617.859218,4565966.66833,"West","Savanna",-20551.9503802428
"2136",2136,1067,276.935497593,81.3886669576,569794.499628,4582472.15193,"East","Forest",11729.8817250462
"2137",2137,1068,0.672844757461,0.125805188754,536633.343979,4558743.38393,"West","Savanna",-23186.0725981964
"2138",2138,1068,172.513937796,55.9450256189,571326.049014,4585673.12016,"East","Forest",13652.6491356398
"2139",2139,1069,0,0,542261.633928,4565996.23274,"West","Prairie",-17014.8872440848
"2140",2140,1069,75.6720618827,24.0797806208,569824.409551,4580863.43447,"East","Forest",11737.2881969409
"2141",2141,1070,7.13723817559,4.42658616354,535813.338569,4561157.35779,"West","Savanna",-24186.7789366427
"2142",2142,1070,136.02944395,60.9315887784,572132.468818,4586582.09122,"East","Forest",14661.1752312276
"2143",2143,1071,1.48522258858,0.52454365545,544700.013051,4558740.4467,"West","Savanna",-15123.4213674403
"2144",2144,1071,66.6879411146,17.5714648348,573845.068318,4580063.09912,"East","Forest",15790.5847164424
"2145",2145,1072,0,0,539052.440534,4561147.16833,"West","Prairie",-20975.3351424541
"2146",2146,1072,110.958458292,14.6181049783,572980.831826,4584084.98363,"East","Forest",15011.3610399674
"2147",2147,1073,7.41272053603,0.9164837484,538246.639769,4561144.27677,"West","Savanna",-21772.7407821105
"2148",2148,1073,66.7396023996,7.60892752977,573864.579727,4579256.81047,"East","Forest",15696.3954734241
"2149",2149,1074,70.1143418786,34.6748023478,537440.739242,4559548.74742,"West","Forest",-22414.9908208664
"2150",2150,1074,79.3178139573,35.0464905744,572166.743665,4584061.57333,"East","Forest",14199.6981703909
"2151",2151,1075,89.3173215492,99.3860296329,537426.465624,4564358.43375,"West","Forest",-21373.6795451262
"2152",2152,1075,118.487840188,14.5293593029,573808.222124,4582494.51538,"East","Forest",15742.9446674099
"2153",2153,1076,8.5493933329,7.79767477835,539852.015201,4562754.98482,"West","Savanna",-19913.901902695
"2154",2154,1076,87.5891460333,8.87641507657,567430.414159,4578474.28676,"East","Forest",9383.16573603075
"2155",2155,1077,0.527515312226,0.307924939058,541460.239899,4564389.60933,"West","Savanna",-18089.3537933831
"2156",2156,1077,121.584094615,54.4610919512,569005.665244,4581684.69886,"East","Forest",10916.4697171813
"2157",2157,1078,1.85087054491,0.915341549198,535807.96139,4564360.2036,"West","Savanna",-22317.2303717923
"2158",2158,1078,118.9161745,14.7023944612,564995.039026,4579288.70428,"East","Forest",6967.05834159362
"2159",2159,1079,0.593802026076,0.506688534273,543870.274096,4562746.16007,"West","Savanna",-15977.4422553213
"2160",2160,1079,74.1195130003,23.585740475,568911.23344,4586567.12874,"East","Forest",11569.2375902235
"2161",2161,1080,7.48996246259,4.93378599734,538238.416101,4563555.77146,"West","Savanna",-21386.6272203066
"2162",2162,1080,100.893121718,17.3819217837,568945.488825,4584102.79234,"East","Forest",11011.2927743963
"2163",2163,1081,12.1616920782,2.09522291373,539866.266799,4558746.09611,"West","Savanna",-19954.4869939669
"2164",2164,1081,287.940788068,37.9344552214,570649.507914,4579253.2586,"East","Forest",12621.6270312723
"2165",2165,1082,10.6279697222,1.03935744695,543884.531281,4561149.80918,"West","Savanna",-16168.465309596
"2166",2166,1082,1602.11298374,361.005365881,569712.99426,4585681.77581,"East","Forest",12091.8536057835
"2167",2167,1083,4.86877222055,3.64135590811,539035.471268,4564363.20518,"West","Savanna",-20423.5502785792
"2168",2168,1083,78.0915786926,17.8854533141,572203.070184,4582452.16887,"East","Forest",14137.2518106239
"2169",2169,1084,148.566316782,24.0894924337,573023.56191,4580854.81037,"East","Forest",14934.8797292209
"2170",2170,1084,158.565364563,29.6477685193,537430.391469,4565967.58506,"West","Forest",-20057.1755979204
"2171",2171,1085,5.9804202715,0.73939897785,537430.813953,4562754.04539,"West","Savanna",-22300.9008184151
"2172",2172,1085,65.8143145449,31.7812209572,573794.916713,4584108.3867,"East","Forest",15823.3037195486
"2173",2173,1086,0.0901926483656,0.0477121462238,539836.592142,4564368.4781,"West","Prairie",-19706.7886401338
"2174",2174,1086,332.209705471,231.963070215,573057.359206,4579256.81382,"East","Forest",14961.1932000076
"2175",2175,1087,11.1288009253,2.3740386448,536615.202625,4566789.89995,"West","Savanna",-19914.6094376734
"2176",2176,1087,92.0438524853,47.2456194692,568914.829547,4585695.45648,"East","Forest",11323.621251171
"2177",2177,1088,5.504258452,1.51724261494,543086.062121,4558738.76237,"West","Savanna",-16736.1776245838
"2178",2178,1088,37.7432666674,9.19902663836,573781.572584,4584906.00971,"East","Savanna",15913.2791347889
"2179",2179,1089,9.11282072632,2.14253596981,538240.722836,4566790.84612,"West","Savanna",-18913.9822342434
"2180",2180,1089,76.9252878572,132.254453212,572140.941661,4585678.14444,"East","Forest",14446.9642974795
"2181",2181,1090,0,0,543068.106334,4561951.34025,"West","Prairie",-16940.8546527553
"2182",2182,1090,99.3466048743,36.445919424,570602.226769,4582451.78506,"East","Forest",12536.8139695009
"2183",2183,1091,33.2956903231,13.4969402467,543889.26398,4559540.9688,"West","Savanna",-15983.5705110005
"2184",2184,1091,181.147818182,81.1414355967,570511.158742,4585668.08888,"East","Forest",12860.9114810006
"2185",2185,1092,304.49003729,136.390043218,569036.423955,4579266.80307,"East","Forest",11008.4862367603
"2186",2186,1092,1515.5387469,55.2913068901,544684.34717,4563562.75307,"West","Forest",-15015.0659839867
"2187",2187,1093,0,0,573816.891368,4581681.95299,"East","Prairie",15725.664018489
"2188",2188,1093,15.4831794675,0.627635426912,538242.928928,4565968.39428,"West","Savanna",-19583.6072690061
"2189",2189,1094,0,0,568930.15698,4584899.12943,"East","Prairie",11143.3866024893
"2190",2190,1094,960.321495389,15.5712666897,544695.307586,4561151.0752,"West","Forest",-15357.8348534626
"2191",2191,1095,5.66495607915,0.287047561407,544697.654956,4559541.6227,"West","Savanna",-15178.4978020628
"2192",2192,1095,28.5782416394,4.43112748612,568241.513885,4577662.92048,"East","Savanna",9916.90628049073
"2193",2193,1096,0.127060136818,0.0623220873292,571362.048302,4584065.16044,"East","Prairie",13400.9165810721
"2194",2194,1096,371.418297009,15.9970364623,541476.379002,4560360.14025,"West","Forest",-18468.7356954269
"2195",2195,1097,46.1361056257,1.72993572349,543080.87368,4559540.30733,"West","Savanna",-16788.9608394247
"2196",2196,1097,142.848585217,58.4850167783,567406.722977,4580085.62401,"East","Forest",9359.39517684302
"2197",2197,1098,186.047071648,4.90211501875,542276.328768,4561154.78427,"West","Forest",-17776.2817500253
"2198",2198,1098,271.793676982,158.653312011,564961.485642,4580909.08334,"East","Forest",6877.44256544715
"2199",2199,1099,0,0,541478.80263,4561161.02099,"West","Prairie",-18573.5776271827
"2200",2200,1099,211.239308375,62.0811917112,569854.680989,4577650.20001,"East","Forest",11380.9015604586
"2201",2201,1100,0.100222262535,0.0325013567991,567383.727482,4582508.7762,"East","Prairie",9321.52257925139
"2202",2202,1100,4.94289879003,0.200368302826,543069.880838,4563566.04813,"West","Savanna",-16604.6889341938
"2203",2203,1101,51.9834574841,0.658510167414,540668.521926,4561155.54048,"West","Forest",-19378.5850903748
"2204",2204,1101,727.085066114,81.4206964477,565794.768065,4579297.08755,"East","Forest",7766.69078599841
"2205",2205,1102,0,0,532555.924587,4557932.31842,"West","Prairie",-27256.564379962
"2206",2206,1102,156.266909477,22.804304189,565777.506767,4580107.14388,"East","Forest",7730.0401789768
"2207",2207,1103,0,0,534996.789531,4563573.32202,"West","Prairie",-23435.6812967235
