"","X","FID","density","basal","POINT_X","POINT_Y","Line","water","notree","nodata","Type","distance"
"982",1251,625,7.49285688389,2.06919420947,720371.15,524967.26,"West",NA," ",NA,"Savanna",-21569.0839981994
"983",1252,625,129.148766668,40.9004037417,761454.0644,533913.9739,"East",NA," ",NA,"Forest",16412.1015796506
"984",1253,626,30.3846302019,3.75665312699,712790.739,518820.4806,"West",NA," ",NA,"Savanna",-31285.6730785778
"985",1254,626,214.628522462,104.838737967,763825.8085,531422.7064,"East",NA," ",NA,"Forest",18309.7397310126
"986",1255,627,0,0,761328.82,526643.59,"East",NA," ",NA,"Prairie",15090.5343979891
"987",1256,627,0.802794720917,0.0732207760684,716869.8624,519456.1261,"West",NA," ",NA,"Savanna",-27987.4191512454
"988",1257,628,64.4308222726,21.1556315354,760597.0519,533118.646,"East",NA," ",NA,"Forest",15395.33170705
"989",1258,628,101.366899322,3.33861879126,711943.7749,518060.0907,"West",NA," ",NA,"Forest",-32423.4765956742
"990",1259,629,43.1813710319,5.33879897293,714546.0283,521959.5279,"West",NA," ",NA,"Savanna",-27872.3231371732
"991",1260,629,359.226951725,99.7485947566,763006.6991,530637.537,"East",NA," ",NA,"Forest",17312.9717427814
"992",1261,630,0,0,767839.65,529734.62,"East",NA," ",NA,"Prairie",21869.2447492302
"993",1262,630,15.0327670283,5.51486401097,712217.1166,524435.3685,"West",NA," ",NA,"Savanna",-28193.6970964832
"994",1263,631,0,0,715535.4965,525940.7236,"West",NA," ",NA,"Prairie",-24612.9711366885
"995",1264,631,187.648659082,15.5936085559,764631.15,531402.74,"East",NA," ",NA,"Forest",19079.4680213643
"996",1265,632,1.97347743905,0.339991764586,712090.4147,521247.2663,"West",NA," ",NA,"Savanna",-30206.863231202
"997",1266,632,522.079742649,123.805520414,764617.509,530598.3645,"East",NA," ",NA,"Forest",18868.7888453106
"998",1267,633,10.2707785991,5.07937760437,712297.1985,526069.4392,"West",NA," ",NA,"Savanna",-27236.2527912015
"999",1268,633,176.817629193,121.848948602,760450.5833,526664.8757,"East",NA," ",NA,"Forest",14213.5054811466
"1000",1269,634,0.384208039922,0.0140170382898,715144.3,517125.73,"West",NA," ",NA,"Prairie",-29568.7746174393
"1001",1270,634,224.111484896,87.6675214033,762161.5064,528228.0749,"East",NA," ",NA,"Forest",16037.4821892063
"1002",1271,635,0,0,713844.9672,524360.4726,"West",NA," ",NA,"Prairie",-26910.2663057242
"1003",1272,635,211.228192113,26.1155407565,763798.3996,529813.1951,"East",NA," ",NA,"Forest",17903.1039617384
"1004",1273,636,3.02331264676,0.373792171662,717113.03,525047.5,"West",NA," ",NA,"Savanna",-23914.0314852931
"1005",1274,636,53.2989508562,9.85754661481,766147.73,524927.33,"East",NA," ",NA,"Forest",19647.2410266454
"1006",1275,637,0,0,716161.5176,521902.6403,"West",NA," ",NA,"Prairie",-26719.097597833
"1007",1276,637,50.9663079505,4.64850169569,766254.0756,532169.6665,"East",NA," ",NA,"Forest",20831.9379967574
"1008",1277,638,1.33492864511,0.187367877005,716757.17,517052.81,"West",NA," ",NA,"Savanna",-27954.6574314635
"1009",1278,638,512.608109468,29.3508870092,761357.92,528242.37,"East",NA," ",NA,"Forest",15241.5700369067
"1010",1279,639,0,0,715945.1929,517089.5189,"West",NA," ",NA,"Prairie",-28767.2566810685
"1011",1280,639,0,0,761398.0008,530671.7138,"East",NA," ",NA,"Prairie",15768.9577966174
"1012",1281,640,0.480945847935,0.0645801974203,713528.67,517188.59,"West",NA," ",NA,"Prairie",-31185.0283695104
"1013",1282,640,101.086744611,62.6950052669,767769.5325,525700.2101,"East",NA," ",NA,"Forest",21338.0874722501
"1014",1283,641,5.79911071239,0.570059837396,712704.4134,517223.4978,"West",NA," ",NA,"Savanna",-32009.8101181817
"1015",1284,641,75.1731479655,76.1815926028,764591.4258,528989.5889,"East",NA," ",NA,"Forest",18546.1676208302
"1016",1285,642,1.13457251905,0.269051506299,718445.51,518586.96,"West",NA," ",NA,"Savanna",-26419.5127993662
"1017",1286,642,44.9083175262,19.9564685794,769508.2042,532124.3469,"East",NA," ",NA,"Savanna",23980.7073042768
"1018",1287,643,0,0,713065.3815,525195.742,"West",NA," ",NA,"Prairie",-27064.6750944467
"1019",1288,643,0,0,767050.7433,531346.5357,"East",NA," ",NA,"Prairie",21408.8276573725
"1020",1289,644,0,0,767882.6071,532145.2647,"East",NA," ",NA,"Prairie",22411.8963389108
"1021",1290,644,6.45734878276,2.61758953869,718479.8991,519383.1679,"West",NA," ",NA,"Savanna",-26491.9970121386
"1022",1291,645,0.117600251798,0.0581587928786,767827.0521,528929.1069,"East",NA," ",NA,"Prairie",21746.1823837239
"1023",1292,645,8.3046394597,1.02675759381,713669.94,520382.66,"West",NA," ",NA,"Savanna",-29577.3827054844
"1024",1293,646,1.37873490007,0.380046715344,768712.5636,532948.2273,"East",NA," ",NA,"Savanna",23366.9704935325
"1025",1294,646,2.63949530492,0.493519792445,715427.62,523528.51,"West",NA," ",NA,"Savanna",-26181.3630292306
"1026",1295,647,0,0,717643.6076,518620.4939,"West",NA," ",NA,"Prairie",-27219.7815954572
"1027",1296,647,51.1969500995,9.57255280577,768570.8758,524881.215,"East",NA," ",NA,"Forest",22059.1936600685
"1028",1297,648,0.837339651687,0.0339429011244,713705.8717,521179.9346,"West",NA," ",NA,"Savanna",-29018.0487653346
"1029",1298,648,11.7421683954,2.7845272479,766980.042,526527.8197,"East",NA," ",NA,"Savanna",20668.4684470808
"1030",1299,649,4.39193784299,1.2395632583,720106.2362,519327.7929,"West",NA," ",NA,"Savanna",-24876.2058424454
"1031",1300,649,232.622690865,53.2779890857,769528.49,532940.02,"East",NA," ",NA,"Forest",24174.9317858972
"1032",1301,650,1.15955918334,0.319631176995,768593.305,526498.0729,"East",NA," ",NA,"Savanna",22258.5846133423
"1033",1302,650,53.7137117554,19.705208981,716972.78,521863.44,"West",NA," ",NA,"Forest",-26165.9935941355
"1034",1303,651,13.4833623926,2.45956340437,718369.44,516981.91,"West",NA," ",NA,"Savanna",-26341.3282022129
"1035",1304,651,41.0158132807,17.9773117383,769487.92,531308.67,"East",NA," ",NA,"Savanna",23777.3865145974
"1036",1305,652,27.3753212834,44.4435812386,767868.58,531334.09,"East",NA," ",NA,"Savanna",22202.0341538108
"1037",1306,652,35.7139313374,2.96782864313,718407.4761,517784.4309,"West",NA," ",NA,"Savanna",-26371.4010168347
"1038",1307,653,1.17402930921,0.164784372569,767913.5233,533726.4678,"East",NA," ",NA,"Savanna",22694.7562369134
"1039",1308,653,6.71027234064,1.25465357208,715460.1837,524322.9642,"West",NA," ",NA,"Savanna",-25652.6253852857
"1040",1309,654,243.695553868,30.1296957833,767854.1156,530534.356,"East",NA," ",NA,"Forest",22021.8258994947
"1041",1310,654,309.917559738,78.5187727115,713920.362,525997.8482,"West",NA," ",NA,"Forest",-25907.8087591072
"1042",1311,655,0,0,769433.4574,528893.6519,"East",NA," ",NA,"Prairie",23338.0189485698
"1043",1312,655,3.1697517815,0.309984428372,714407.4422,518755.4083,"West",NA," ",NA,"Savanna",-30179.8815956524
"1044",1313,656,0,0,716898.02,520258.22,"West",NA," ",NA,"Prairie",-27374.6057188389
"1045",1314,656,8.04789828575,1.20706735471,769394.6483,525679.0778,"East",NA," ",NA,"Savanna",22951.0782894437
"1046",1315,657,0,0,713563.4393,517984.7284,"West",NA," ",NA,"Prairie",-31212.5224901924
"1047",1316,657,0.645260297757,0.425045684489,769469.0637,530503.8891,"East",NA," ",NA,"Savanna",23603.8080059606
"1048",1317,658,1.63548740984,0.508001499654,769402.08,526486.28,"East",NA," ",NA,"Savanna",23057.4161821511
"1049",1318,658,1.78945081963,0.652844241926,715388.9374,522735.1767,"West",NA," ",NA,"Savanna",-26727.1625294083
"1050",1319,659,37.1582614913,8.51042279158,769540.4178,533693.3987,"East",NA," ",NA,"Savanna",24294.203506436
"1051",1320,659,271.517575947,66.1759734771,720064.66,518527.67,"West",NA," ",NA,"Forest",-24805.1662254098
"1052",1321,660,1.81521759892,0.155443552372,763033.1251,532250.8672,"East",NA," ",NA,"Savanna",17645.287605261
"1053",1322,660,22.8228827725,1.30679136968,711170.0168,518898.6706,"West",NA," ",NA,"Savanna",-32428.8416697955
"1054",1323,661,0,0,763045.79,533059.06,"East",NA," ",NA,"Prairie",17785.3130238297
"1055",1324,661,49.9585787567,6.17671006227,714687.5561,525139.4488,"West",NA," ",NA,"Forest",-25769.983269163
"1056",1325,662,2.51788719818,0.424852147522,713598.21,518780.87,"West",NA," ",NA,"Savanna",-30732.6947460874
"1057",1326,662,5.01599280338,0.620160420731,766232.91,531358.98,"East",NA," ",NA,"Savanna",20617.5563107521
"1058",1327,663,1.32372203484,0.0912206203207,716234.87,523493.103,"West",NA," ",NA,"Savanna",-25591.4270665676
"1059",1328,663,559.983346259,38.5896939619,761343.3727,527442.983,"East",NA," ",NA,"Forest",15147.9372168754
"1060",1329,664,0,0,766228.6439,530561.8194,"East",NA," ",NA,"Prairie",20434.065665728
"1061",1330,664,0.48982970664,0.0806651221476,720025.7437,517719.089,"West",NA," ",NA,"Prairie",-24754.8857470863
"1062",1331,665,0.391220900984,0.0731485513514,714617.5948,523543.988,"West",NA," ",NA,"Prairie",-26797.3434014046
"1063",1332,665,69.2992857379,5.23205549055,765470.6353,532998.3147,"East",NA," ",NA,"Forest",20165.7749127915
"1064",1333,666,12.730553416,2.19322665384,767896.64,532956.43,"East",NA," ",NA,"Savanna",22559.5876821023
"1065",1334,666,198.529498545,20.9240474007,719493.0694,523403.2053,"West",NA," ",NA,"Forest",-23304.8820265356
"1066",1335,667,0,0,714476.9826,520358.5251,"West",NA," ",NA,"Prairie",-29003.8232789203
"1067",1336,667,1.02011644932,0.0584097716894,762131.8563,525020.2043,"East",NA," ",NA,"Savanna",15659.6675448965
"1068",1337,668,0,0,714326.6273,517157.5416,"West",NA," ",NA,"Prairie",-30386.7549106247
"1069",1338,668,99.3334038426,65.4328722466,767085.9395,532968.3954,"East",NA," ",NA,"Forest",21758.5522260912
"1070",1339,669,0.219442660409,0.0805039037779,762190.7172,529850.2776,"East",NA," ",NA,"Prairie",16336.8112790244
"1071",1340,669,18.5207558504,8.44614495716,715492.74,525117.42,"West",NA," ",NA,"Savanna",-25137.9253551193
"1072",1341,670,27.1573516596,7.15563326317,711983.27,518860.09,"West",NA," ",NA,"Savanna",-31849.5724931922
"1073",1342,670,108.476187386,39.7951635078,767799.4879,527316.7319,"East",NA," ",NA,"Forest",21584.3988231453
"1074",1343,671,0,0,769409.3951,527287.2389,"East",NA," ",NA,"Prairie",23190.1816832889
"1075",1344,671,3.46331700314,0.505407924858,712185.84,523640.73,"West",NA," ",NA,"Savanna",-28675.2493297145
"1076",1345,672,0.951964639091,0.225748037953,712155.892,522840.1724,"West",NA," ",NA,"Savanna",-29173.0257954073
"1077",1346,672,19.3779719662,2.9064131442,767814.45,528123.6,"East",NA," ",NA,"Savanna",21652.4107580303
"1078",1347,673,0.643871455784,0.0473068999224,719178.1372,516946.2061,"West",NA," ",NA,"Savanna",-25532.1135232146
"1079",1348,673,95.99010787,8.99819753176,769450.21,529699.1,"East",NA," ",NA,"Forest",23456.4776867163
"1080",1349,674,0,0,712862.4109,520418.7884,"West",NA," ",NA,"Prairie",-30154.0856766263
"1081",1350,674,0.479722203819,0.0593112341696,768678.2478,531321.3842,"East",NA," ",NA,"Prairie",22988.9414943848
"1082",1351,675,5.91406572784,1.63020552688,711444.1576,525294.1336,"West",NA," ",NA,"Savanna",-28369.9681255752
"1083",1352,675,353.095207295,26.6584813731,778346.7675,527996.7064,"East",NA," ",NA,"Forest",32126.3614077759
"1084",1353,676,0.266736376708,0.0573067024187,718725.9477,524234.1148,"West",NA," ",NA,"Prairie",-23254.43531549
"1085",1354,676,205.198802958,48.2447564265,775899.2,526393.12,"East",NA," ",NA,"Forest",29494.6672861499
"1086",1355,677,79.1693784688,7.74233322383,712996.7022,523600.0991,"West",NA," ",NA,"Forest",-28044.5716352737
"1087",1356,677,84.4969923425,10.4897382054,779165.9576,528795.8476,"East",NA," ",NA,"Forest",33021.7635527779
"1088",1357,678,275.854526804,161.02373976,719566.752,525000.858,"West",NA," ",NA,"Forest",-22116.9415025795
"1089",1358,678,1766.83454451,71.6214622426,775091.3019,526402.5041,"East",NA," ",NA,"Forest",28692.4871112209
"1090",1359,679,12.2950259505,2.64774218205,720409.3105,525764.6155,"West",NA," ",NA,"Savanna",-20980.3082521052
"1091",1360,679,29.8262638756,17.0023398517,775937.23,531227.22,"East",NA," ",NA,"Savanna",30101.1648336253
"1092",1361,680,58.7566757594,2.97724470542,713741.8,521977.21,"West",NA," ",NA,"Forest",-28470.102472744
"1093",1362,680,124.991290262,45.0938233776,775920.4136,528812.9278,"East",NA," ",NA,"Forest",29787.6163513213
"1094",1363,681,0.544132250129,0.0796818895392,718689.54,523433.78,"West",NA," ",NA,"Savanna",-23841.8100989353
"1095",1364,681,56.2369895043,20.5169062923,775883.47,524792.05,"East",NA," ",NA,"Forest",29352.1930494422
"1096",1365,682,171.338906332,15.6273669538,716302.8891,525082.4615,"West",NA," ",NA,"Forest",-24520.2026147954
"1097",1366,682,365.767141472,78.5828651854,776699.079,524780.3507,"East",NA," ",NA,"Forest",30166.132647745
"1098",1367,683,0.875511011169,0.150833512313,715284.03,520334.39,"West",NA," ",NA,"Savanna",-28441.6169800299
"1099",1368,683,76.2648183954,37.71649898,774283.4,526411.88,"East",NA," ",NA,"Forest",27890.6354798827
"1100",1369,684,4.17658200036,0.211630533665,719331.0527,520153.647,"West",NA," ",NA,"Savanna",-25780.1714683631
"1101",1370,684,126.116549666,33.2301834559,777535.85,528006.46,"East",NA," ",NA,"Forest",31326.0011632336
"1102",1371,685,23.1903162336,9.40056534255,711375.6789,523696.7663,"West",NA," ",NA,"Savanna",-29305.5099219498
"1103",1372,685,72.3232409581,8.94180141387,777546.0922,528816.8422,"East",NA," ",NA,"Forest",31408.2729857716
"1104",1373,686,21.8212228006,1.50374884427,715350.25,521941.84,"West",NA," ",NA,"Savanna",-27285.1741854311
"1105",1374,686,232.948222686,106.23294601,778365.2823,529615.9833,"East",NA," ",NA,"Forest",32296.2757904825
"1106",1375,687,25.4517303538,2.68248908226,715216.68,518729.95,"West",NA," ",NA,"Savanna",-29638.8700177926
"1107",1376,687,127.47475884,63.0421957714,776707.2341,526387.1618,"East",NA," ",NA,"Forest",30297.6426587853
"1108",1377,688,35.8064089611,6.16874757487,712248.4,525230.01,"West",NA," ",NA,"Savanna",-27726.5872073522
"1109",1378,688,64.8932255931,48.5336589402,777514.9786,525574.9267,"East",NA," ",NA,"Forest",31030.1087263016
"1110",1379,689,3.38944062619,0.583934671184,717042.12,523457.7,"West",NA," ",NA,"Savanna",-25013.6799734383
"1111",1380,689,75.4516571134,19.5747425125,779157.69,527986.96,"East",NA," ",NA,"Forest",32927.247140868
"1112",1381,690,103.162943302,33.4549983595,779137.63,526372.96,"East",NA," ",NA,"Forest",32714.6844684885
"1113",1382,690,283.695287116,186.875680896,715180.4866,517927.8383,"West",NA," ",NA,"Forest",-29597.1256698638
"1114",1383,691,0,0,713634.0732,519581.762,"West",NA," ",NA,"Prairie",-30149.9175990854
"1115",1384,691,180.137005082,25.2836646632,779174.23,529604.74,"East",NA," ",NA,"Forest",33100.0361424683
"1116",1385,692,31.9889009711,1.83161873683,717937.6942,525040.9781,"West",NA," ",NA,"Savanna",-23290.6602491787
"1117",1386,692,362.167598861,18.351303103,778326.4503,526377.0779,"East",NA," ",NA,"Forest",31907.6748845541
"1118",1387,693,14.1611533803,1.14808997287,716799.4403,517853.4208,"West",NA," ",NA,"Savanna",-27978.4393872178
"1119",1388,693,445.873009451,19.2038110324,779187.0256,530404.907,"East",NA," ",NA,"Forest",33201.2603654093
"1120",1389,694,3.33593191478,0.326235938639,720147.82,520127.91,"West",NA," ",NA,"Savanna",-24972.7528729355
"1121",1390,694,107.403540501,23.1294253327,777514.69,524768.65,"East",NA," ",NA,"Forest",30980.1664039497
"1122",1391,695,3.72397727537,1.02839708989,720183.3249,520929.3618,"West",NA," ",NA,"Savanna",-24728.3935525738
"1123",1392,695,143.236964346,117.57837061,771883.4318,528051.4515,"East",NA," ",NA,"Forest",25704.8121084796
"1124",1393,696,87.3232546265,23.0086200336,711315.6528,522091.8406,"West",NA," ",NA,"Forest",-30294.3981990421
"1125",1394,696,138.924529644,41.9548825277,777525.5557,527193.8281,"East",NA," ",NA,"Forest",31203.0586720047
"1126",1395,697,0.533576514236,0.0521808716138,717007.4502,522660.5666,"West",NA," ",NA,"Savanna",-25583.8855133582
"1127",1396,697,69.6943669701,31.7831912953,772714.85,529657.09,"East",NA," ",NA,"Forest",26686.2699612725
"1128",1397,698,4.24949201735,0.38758488976,719255.0826,518557.3138,"West",NA," ",NA,"Savanna",-25612.2487896457
"1129",1398,698,38.7424625137,21.7512538299,772730.99,531261.83,"East",NA," ",NA,"Savanna",26948.8379483358
"1130",1399,699,25.985012009,5.95139356809,720218.83,521730.81,"West",NA," ",NA,"Savanna",-24081.4803444904
"1131",1400,699,148.296390378,29.1554413696,776724.9884,528006.0909,"East",NA," ",NA,"Forest",30524.6817318764
"1132",1401,700,3.956562027,0.681638654001,715317.1392,521138.1183,"West",NA," ",NA,"Savanna",-27857.7814746952
"1133",1402,700,46.0641463163,6.46547014551,773453.9349,524814.5565,"East",NA," ",NA,"Savanna",26927.5452142793
"1134",1403,701,2.00182997363,0.442253207711,712054.88,520454.92,"West",NA," ",NA,"Savanna",-30741.2259402329
"1135",1404,701,348.489622918,28.9594969246,777515.27,526381.2,"East",NA," ",NA,"Forest",31100.8826433438
"1136",1405,702,1.52622946941,0.34723499725,712933.8755,522008.4125,"West",NA," ",NA,"Savanna",-29072.1816513382
"1137",1406,702,12.5392266668,6.20123065574,772732.8044,532075.9581,"East",NA," ",NA,"Savanna",27111.0592012904
"1138",1407,703,0,0,716091.0227,520296.3066,"West",NA," ",NA,"Prairie",-27901.5168225069
"1139",1408,703,7.75302954603,0.333924034814,771942.2782,532903.1412,"East",NA," ",NA,"Savanna",26531.2809888232
"1140",1409,704,0,0,716935.6448,521066.0625,"West",NA," ",NA,"Prairie",-26761.1211025679
"1141",1410,704,48.5869811977,11.8419250314,771108,529679.28,"East",NA," ",NA,"Forest",25095.637551842
"1142",1411,705,0,0,716841.71,518654.03,"West",NA," ",NA,"Prairie",-28020.1794161886
"1143",1412,705,235.920487417,29.1684128089,777555.9354,530422.022,"East",NA," ",NA,"Forest",31585.2938472672
"1144",1413,706,0,0,711904.2793,517260.087,"West",NA," ",NA,"Prairie",-32810.6379183071
"1145",1414,706,178.17264771,38.279319182,772679.403,527235.6218,"East",NA," ",NA,"Forest",26408.8436696126
"1146",1415,707,0,0,710393.9088,519739.8896,"West",NA," ",NA,"Prairie",-32474.4617971579
"1147",1416,707,107.566407922,49.0542330543,776741.5173,529623.6791,"East",NA," ",NA,"Forest",30682.1622215713
"1148",1417,708,0,0,704034.6663,523164.6461,"West",NA," ",NA,"Prairie",-35843.0654070851
"1149",1418,708,148.71784773,48.8309768266,777556.34,529627.23,"East",NA," ",NA,"Forest",31492.7908171414
"1150",1419,709,0,0,706196.501,517506.8288,"West",NA," ",NA,"Prairie",-37147.178708841
"1151",1420,709,3.71687491941,1.22042267171,773474.1904,526421.8654,"East",NA," ",NA,"Savanna",27087.9189361033
"1152",1421,710,0,0,710535.4397,522948.4344,"West",NA," ",NA,"Prairie",-30422.4775749913
"1153",1422,710,11.0711222141,5.04883838512,774314.22,529646.46,"East",NA," ",NA,"Savanna",28272.6750233783
"1154",1423,711,0,0,702961.4483,517587.0826,"West",NA," ",NA,"Prairie",-39701.8239372192
"1155",1424,711,209.096531744,33.5863961467,779128.872,525565.2685,"East",NA," ",NA,"Forest",32639.0526248016
"1156",1425,712,0,0,701327.7224,517681.9321,"West",NA," ",NA,"Prairie",-40998.4398318703
"1157",1426,712,237.693463492,29.3876175869,771073.04,528063.51,"East",NA," ",NA,"Forest",24897.1142740075
